,Change of Possession,Defensive Action,Duel,Foul,Goal,Long Pass,Possession,Set Piece / Restart,Shoot Attempt,Short Pass
Change of Possession,0.0,0.0,0.27631578947368424,0.0,0.0,0.2236842105263158,0.0,0.07894736842105263,0.0,0.42105263157894735
Defensive Action,0.10377358490566038,0.08490566037735849,0.27358490566037735,0.0,0.0,0.09433962264150944,0.07547169811320754,0.09433962264150944,0.0,0.27358490566037735
Duel,0.04950495049504951,0.01485148514851485,0.054455445544554455,0.0,0.0,0.039603960396039604,0.6732673267326733,0.0049504950495049506,0.01485148514851485,0.1485148514851485
Foul,0.0625,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0
Goal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Long Pass,0.1111111111111111,0.3111111111111111,0.15555555555555556,0.0,0.0,0.044444444444444446,0.0,0.08888888888888889,0.0,0.28888888888888886
Possession,0.03977272727272727,0.011363636363636364,0.07196969696969698,0.00946969696969697,0.0,0.2518939393939394,0.17234848484848486,0.001893939393939394,0.015151515151515152,0.42613636363636365
Set Piece / Restart,0.2833333333333333,0.0,0.11666666666666667,0.0,0.0,0.11666666666666667,0.03333333333333333,0.3333333333333333,0.0,0.11666666666666667
Shoot Attempt,0.11538461538461539,0.19230769230769232,0.0,0.0,0.038461538461538464,0.0,0.0,0.6538461538461539,0.0,0.0
Short Pass,0.12307692307692308,0.36923076923076925,0.18461538461538463,0.03076923076923077,0.0,0.06153846153846154,0.0,0.015384615384615385,0.0,0.2153846153846154
