,Change of Possession,Defensive Action,Duel,Foul,Goal,Long Pass,Possession,Set Piece / Restart,Shoot Attempt,Short Pass
Change of Possession,0.0,0.012195121951219513,0.1951219512195122,0.0,0.0,0.36585365853658536,0.0,0.036585365853658534,0.0,0.3902439024390244
Defensive Action,0.05263157894736842,0.06578947368421052,0.2894736842105263,0.0,0.0,0.11842105263157894,0.14473684210526316,0.07894736842105263,0.0,0.25
Duel,0.04060913705583756,0.04568527918781726,0.07106598984771574,0.005076142131979695,0.0,0.04568527918781726,0.649746192893401,0.005076142131979695,0.015228426395939087,0.1218274111675127
Foul,0.04,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0
Goal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Long Pass,0.23655913978494625,0.20430107526881722,0.22580645161290322,0.043010752688172046,0.0,0.0967741935483871,0.0,0.021505376344086023,0.0,0.17204301075268819
Possession,0.02748091603053435,0.0061068702290076335,0.07022900763358779,0.015267175572519083,0.0,0.23053435114503817,0.20610687022900764,0.0061068702290076335,0.0061068702290076335,0.43206106870229005
Set Piece / Restart,0.32608695652173914,0.0,0.08695652173913043,0.021739130434782608,0.0,0.13043478260869565,0.043478260869565216,0.32608695652173914,0.0,0.06521739130434782
Shoot Attempt,0.05,0.2,0.0,0.0,0.05,0.0,0.0,0.7,0.0,0.0
Short Pass,0.14130434782608695,0.18478260869565216,0.33695652173913043,0.010869565217391304,0.0,0.08695652173913043,0.0,0.0,0.0,0.2391304347826087
