,Change of Possession,Defensive Action,Duel,Foul,Goal,Long Pass,Possession,Set Piece / Restart,Shoot Attempt,Short Pass
Change of Possession,0.0,0.0,0.25,0.0,0.0,0.2777777777777778,0.0,0.1111111111111111,0.0,0.3611111111111111
Defensive Action,0.12162162162162163,0.08108108108108109,0.24324324324324326,0.0,0.0,0.0945945945945946,0.0945945945945946,0.14864864864864866,0.0,0.21621621621621623
Duel,0.012987012987012988,0.012987012987012988,0.11038961038961038,0.0,0.0,0.025974025974025976,0.7012987012987013,0.006493506493506494,0.032467532467532464,0.09740259740259741
Foul,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.05
Goal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Long Pass,0.34285714285714286,0.11428571428571428,0.2,0.05714285714285714,0.0,0.05714285714285714,0.0,0.11428571428571428,0.0,0.11428571428571428
Possession,0.036,0.0026666666666666666,0.05466666666666667,0.014666666666666666,0.0,0.224,0.15066666666666667,0.006666666666666667,0.021333333333333333,0.48933333333333334
Set Piece / Restart,0.19402985074626866,0.029850746268656716,0.1044776119402985,0.014925373134328358,0.0,0.11940298507462686,0.08955223880597014,0.23880597014925373,0.029850746268656716,0.1791044776119403
Shoot Attempt,0.10344827586206896,0.3448275862068966,0.0,0.0,0.20689655172413793,0.0,0.0,0.3448275862068966,0.0,0.0
Short Pass,0.13953488372093023,0.3488372093023256,0.13953488372093023,0.023255813953488372,0.0,0.06976744186046512,0.0,0.06976744186046512,0.0,0.20930232558139536
